24Hours,Year,JulianDay,Time,Air Temp(¡É),RH(%),Wind Dir(Deg),Wind Spd<m/s),Gust(m/s),GustTime,Solar Rad(W/§³),Pressure(hPa),Visibility(km),Rain(mm)
100,2010,320,1100,2.733,60.26,220.8,36.55,2.6,1059,420.6,1027,14.04,0
100,2010,320,1200,5.269,46.48,210.8,48.63,2.812,1117,490,1026,13.95,0
100,2010,320,1300,7.14,40.9,230.2,63.78,2.237,1202,505.5,1025,13.87,0
100,2010,320,1400,8.15,38.42,281.9,69.93,3.762,1351,502.1,1025,13.82,0
100,2010,320,1500,8.55,37.57,306.9,44,3.637,1416,433.2,1024,13.77,0
100,2010,320,1600,8.11,39.09,301.5,43.84,2.537,1514,119.9,1024,13.58,0
100,2010,320,1700,7.29,42.56,176.3,15.15,1.175,1612,27.4,1024,13.29,0
100,2010,320,1800,5.66,49.63,166.2,11.61,1.1,1747,4.126,1024,13.13,0
100,2010,320,1900,4.66,53.85,198.9,1.611,0.837,1804,0,1024,12.99,0
100,2010,320,2000,3.852,58.02,0,0,0,1901,0,1024,12.88,0
100,2010,320,2100,3.26,62.97,174.2,4.519,1.125,2015,0,1024,12.79,0
100,2010,320,2200,2.693,68.43,130.3,52.51,1.15,2157,0,1025,12.73,0
100,2010,320,2300,2.361,69.73,172.6,24.07,0.95,2212,0,1025,12.7,0
100,2010,320,2400,1.49,75.3,180.2,28.93,1.2,2323,0,1025,12.67,0
100,2010,321,100,2.011,74.2,19.94,18.22,1.912,39,0,1025,12.65,0
100,2010,321,200,1.763,76.8,44.36,29.92,0.887,125,0,1025,12.63,0
100,2010,321,300,1.191,77.9,34.18,29.09,0.95,201,0.007,1025,12.6,0
100,2010,321,400,-0.214,83.9,62.91,0.007,0.262,343,0.02,1025,12.57,0
100,2010,321,500,-0.771,87.6,181.2,3.296,0.887,456,0.024,1025,12.53,0
100,2010,321,600,-1.474,90.2,126.4,26.74,0.85,530,0.03,1025,12.5,0
100,2010,321,700,-1.647,91.9,44.03,7.58,0.9,641,0.144,1025,12.47,0
100,2010,321,800,-1.992,92.1,0,0,0,701,19.1,1026,12.46,0
100,2010,321,900,-0.609,91.3,192.6,16.16,0.787,836,111.6,1026,12.74,0
100,2010,321,1000,2.072,79.7,314.2,27.9,1.375,927,240.1,1027,14.1,0
100,2010,321,1100,4.999,69.41,317.6,24.1,1.712,1056,357.6,1027,13.99,0
100,2010,321,1200,7.56,63.78,307.5,24.38,2.475,1146,424.6,1026,13.89,0
100,2010,321,1300,9.64,53.36,294.8,53.19,2.512,1247,423.4,1025,13.82,0
100,2010,321,1400,10.44,48.28,340.2,82.7,2.725,1320,384.2,1025,13.78,0
100,2010,321,1500,10.62,48.56,331.8,50.91,2.912,1412,245.7,1025,13.77,0
100,2010,321,1600,10.87,47.67,297.7,38.08,2.7,1543,191.2,1025,13.77,0
100,2010,321,1700,10.29,50.67,317.1,26.08,2.325,1622,59.83,1025,13.4,0
100,2010,321,1800,8.73,56.68,56.57,26.03,0.762,1716,3.414,1025,13.2,0
100,2010,321,1900,7.43,60.98,70.4,6.458,0.662,1809,0,1026,13.05,0
100,2010,321,2000,5.594,69.84,178.9,5.836,0.875,1947,0,1026,12.92,0
100,2010,321,2100,4.305,76.3,176.3,3.916,0.825,2001,0,1026,12.82,0
100,2010,321,2200,3.392,80.7,191.7,31.49,1.387,2200,0,1026,12.75,0
100,2010,321,2300,2.25,86.6,167.4,0.19,1.05,2201,0,1026,12.7,0
100,2010,321,2400,1.578,89.3,0,0,0,2301,0.003,1026,12.67,0
100,2010,322,100,1.182,91.4,0,0,0,1,0.007,1026,12.65,0
100,2010,322,200,0.342,92.8,0,0,0,101,0.003,1026,12.63,0
100,2010,322,300,0.312,94,0,0,0,201,0.024,1027,12.61,0
100,2010,322,400,-0.614,94.4,0,0,0,301,0.044,1027,12.58,0
100,2010,322,500,-1.512,95.1,12.29,0.004,0.825,500,0.037,1026,12.55,0
100,2010,322,600,-1.836,95.8,188.2,50.8,2.175,532,0.013,1027,12.52,0
100,2010,322,700,-1.308,96.4,0,0,0,601,0.054,1027,12.5,0
100,2010,322,800,-1.063,96.6,0,0,0,701,8.6,1027,12.48,0
100,2010,322,900,-0.69,96.8,352.7,0.342,0.287,842,42.51,1027,12.48,0
100,2010,322,1000,0.096,96.9,0,0,0,901,86.2,1028,12.78,0
100,2010,322,1100,1.568,96.6,257.6,6.352,0.437,1030,130.7,1027,14.11,0
100,2010,322,1200,2.844,96.3,331.6,24.03,1.987,1159,278.5,1026,14.04,0
100,2010,322,1300,5.634,89.7,336.7,23.96,2.537,1205,500.8,1025,13.94,0
100,2010,322,1400,9.77,54.3,300.7,65.49,2.325,1305,454.3,1025,13.84,0
100,2010,322,1500,10.85,45.96,339.2,51.69,2.6,1416,352.5,1024,13.79,0
100,2010,322,1600,11.08,40.66,334.2,46.93,2.187,1513,227.5,1024,13.77,0
100,2010,322,1700,10.34,40,318.8,22.48,1.925,1613,83.2,1024,13.52,0
100,2010,322,1800,8.06,43.59,3.031,16.55,0.475,1735,3.931,1024,13.26,0
100,2010,322,1900,6.092,52.07,191.3,0.044,0.812,1852,0,1025,13.1,0
100,2010,322,2000,4.393,62.41,171.9,11.81,0.687,1954,0,1025,12.96,0
100,2010,322,2100,3.484,70,154.6,22.89,1.487,2039,0,1025,12.85,0
100,2010,322,2200,2.77,73.1,0,0,0,2101,0,1025,12.76,0
100,2010,322,2300,2.009,75,0,0,0,2201,0,1025,12.71,0
100,2010,322,2400,0.931,81.4,0,0,0,2301,0.003,1024,12.67,0
100,2010,323,100,0.051,86.3,49.15,2.193,1.262,44,0.01,1024,12.65,0
100,2010,323,200,-0.537,88.9,0,0,0,101,0.02,1023,12.63,0
100,2010,323,300,-0.923,90.9,0,0,0,201,0.027,1023,12.61,0
100,2010,323,400,-1.317,92.6,38.6,7.8,1.2,302,0.017,1022,12.58,0
100,2010,323,500,-2.18,93.8,0,0,0,401,0.017,1022,12.56,0
100,2010,323,600,-2.661,94.5,0,0,0,501,0.047,1022,12.52,0
100,2010,323,700,-2.424,95,0,0,0,601,0.141,1023,12.49,0
100,2010,323,800,-2.943,95,0,0,0,701,22,1022,12.47,0
100,2010,323,900,-1.918,94.7,0,0,0,801,89.9,1022,13.05,0
100,2010,323,1000,-0.025,91.6,0,0,0,901,199.1,1023,14.18,0
100,2010,323,1100,2.036,83.8,331.6,5.613,1.537,1100,213.1,1022,14.12,0
100,2010,323,1200,4.483,74.5,339.5,31.26,2.462,1142,281.5,1021,14.05,0
100,2010,323,1300,6.537,65.01,322.9,35.64,2.1,1250,235.3,1020,13.97,0
100,2010,323,1400,6.853,64.84,312,33.27,3.062,1326,210.4,1019,13.94,0
100,2010,323,1500,8.03,61.07,311.7,23.01,2.737,1449,233.3,1019,13.89,0
100,2010,323,1600,8.96,55.64,324.3,29.49,2.612,1502,181.1,1019,13.77,0
100,2010,323,1700,8.71,53.27,347.2,58.32,1.925,1603,61.57,1019,13.59,0
100,2010,323,1800,6.771,56.62,80.9,0.597,0.25,1728,3.777,1019,13.31,0
100,2010,323,1900,5.279,61.56,0,0,0,1801,0,1019,13.15,0
100,2010,323,2000,3.596,71.6,168.7,14.87,1.262,1905,0.003,1019,13.02,0
100,2010,323,2100,2.535,76.8,185,4.716,0.812,2018,0.003,1020,12.9,0
100,2010,323,2200,1.337,83,191,10.81,0.9,2136,0.01,1020,12.79,0
100,2010,323,2300,0.441,87.2,185.8,30.9,1.237,2256,0.013,1020,12.73,0
100,2010,323,2400,-0.118,89.7,129.4,33.87,0.925,2356,0.044,1020,12.69,0
100,2010,324,100,-0.951,91,0,0,0,1,0.047,1020,12.66,0
100,2010,324,200,-1.387,92.9,0,0,0,101,0.04,1020,12.64,0
100,2010,324,300,-1.612,93.8,0,0,0,201,0.047,1019,12.62,0
100,2010,324,400,-1.721,94.4,31.04,16.94,1.5,339,0.047,1020,12.59,0
100,2010,324,500,-1.907,94.4,0,0,0,401,0.067,1019,12.56,0
100,2010,324,600,-2.479,95,0,0,0,501,0.034,1019,12.53,0
100,2010,324,700,-2.339,95.2,0,0,0,601,0.087,1019,12.5,0
100,2010,324,800,-2.299,95.5,0,0,0,701,13.88,1020,12.47,0
100,2010,324,900,-0.861,95.4,96,1.351,0.375,850,94.9,1020,12.62,0
100,2010,324,1000,1.747,90,0,0,0,901,232.8,1020,14.1,0.1
100,2010,324,1100,4.379,76.2,318.6,24.34,1.612,1053,345.3,1020,14.02,0
100,2010,324,1200,7.36,65.37,323,21.09,2.387,1200,425.6,1019,13.91,0
100,2010,324,1300,9.9,56.05,314,19.04,2.925,1247,444,1018,13.83,0
100,2010,324,1400,12.04,48.42,312.3,18.01,2.45,1313,421.3,1018,13.76,0
100,2010,324,1500,13.91,43.17,316.3,26.1,2.337,1425,331.7,1017,13.7,0
100,2010,324,1600,14.76,42.72,17.07,34.27,1.625,1534,208,1017,13.68,0
100,2010,324,1700,14.34,45.14,63.67,32.34,1.1,1625,78.5,1017,13.45,0
100,2010,324,1800,11.71,53.66,354.6,0,0.55,1757,3.148,1017,13.2,0
100,2010,324,1900,10.17,59.09,9.52,8.62,0.6,1851,0,1018,13.05,0
100,2010,324,2000,9.42,58.8,32.91,22.48,0.9,2000,0,1018,12.92,0
100,2010,324,2100,7.05,68.2,182.6,8.57,1.137,2002,0,1018,12.82,0
100,2010,324,2200,5.811,75.6,166.5,9.83,1.05,2104,0,1018,12.76,0
100,2010,324,2300,4.792,78.7,184,3.335,0.55,2230,0,1018,12.71,0
100,2010,324,2400,3.8,83.6,174.4,0.168,0.475,2324,0,1018,12.69,0
100,2010,325,100,3.41,86.5,0,0,0,1,0,1018,12.67,0
100,2010,325,200,2.402,89.9,200.2,1.921,0.687,110,0.003,1018,12.64,0
100,2010,325,300,2.024,91.3,0,0,0,201,0.003,1018,12.62,0
100,2010,325,400,2.011,92.4,18.76,6.531,1.175,325,0,1018,12.59,0
100,2010,325,500,1.616,91.7,0,0,0,401,0,1017,12.57,0
100,2010,325,600,0.8,93.4,0,0,0,501,0,1017,12.54,0
100,2010,325,700,0.703,94.4,0,0,0,601,0.057,1017,12.51,0
100,2010,325,800,0.266,94.8,0,0,0,701,15.27,1017,12.5,0
100,2010,325,900,1.062,94.9,0,0,0,801,90.9,1017,12.62,0
100,2010,325,1000,3.814,88.2,327.4,20,1.912,950,218.1,1017,14.06,0
100,2010,325,1100,7.38,74.7,352.1,33.99,1.875,1025,332,1016,13.93,0
100,2010,325,1200,10.23,65.29,317.2,19.08,2.275,1148,404.5,1015,13.83,0
100,2010,325,1300,13.23,57.3,294.4,48.82,2.062,1231,428.6,1015,13.73,0
100,2010,325,1400,15.51,53.81,198.8,43.49,3.937,1358,387.9,1013,13.67,0
100,2010,325,1500,16.09,55.23,217.6,39.65,4.925,1422,293.3,1013,13.65,0
100,2010,325,1600,15.83,55.84,228.4,41.26,3.925,1535,161.9,1013,13.65,0
100,2010,325,1700,15.13,59.85,225.1,33.88,2.737,1625,40.09,1013,13.28,0
100,2010,325,1800,13.53,66.94,186.6,6.211,0.375,1745,1.339,1013,13.09,0
100,2010,325,1900,12.55,70.9,205.5,30.31,0.987,1834,0,1014,12.96,0
100,2010,325,2000,11.28,75.6,191.3,27.16,1.225,1919,0,1013,12.85,0
100,2010,325,2100,10.63,78.9,180.9,36.51,1.112,2032,0,1012,12.78,0
100,2010,325,2200,10.71,79.3,87.4,10.63,0.537,2101,0,1012,12.75,0
100,2010,325,2300,10.74,79.7,100.1,9.59,0.487,2226,0,1012,12.73,0
100,2010,325,2400,10.03,81.8,206.2,18.04,1.412,2334,0,1012,12.71,0
100,2010,326,100,9.76,83.3,136.8,0.077,1.337,100,0,1011,12.69,0
100,2010,326,200,9.72,83.6,154.9,20.67,0.875,108,0,1011,12.68,0
100,2010,326,300,9.17,87.2,218.6,16.95,1.475,240,0,1011,12.66,0.1
100,2010,326,400,9.21,91,169.1,0,0.425,348,0,1010,12.63,0.1
100,2010,326,500,9.44,90.8,0,0,0,401,0,1010,12.6,0
100,2010,326,600,10.6,87,312.1,53.43,4.612,547,0,1011,12.58,0
100,2010,326,700,9.85,77.8,340.8,41.76,4.025,601,0,1012,12.57,0
100,2010,326,800,8.27,71,330.8,40.81,3.987,738,19.08,1013,12.56,0
100,2010,326,900,7.12,71.3,316.8,23.56,4.912,838,83.2,1014,12.69,0
100,2010,326,1000,7.33,67.11,318.3,32.61,4.287,901,238.4,1015,13.89,0
100,2010,326,1100,8.06,54.56,314.3,28.75,5.725,1029,410.4,1015,13.85,0
100,2010,326,1200,8.77,42.32,316,27.56,5.337,1103,498.7,1015,13.81,0
100,2010,326,1300,9.52,33.23,310.3,22.45,6.762,1237,523.8,1014,13.8,0
100,2010,326,1400,10,29.36,308.6,23.36,7.3,1318,492.4,1014,13.78,0
100,2010,326,1500,9.63,29.54,314.8,23.9,6.075,1416,406.6,1015,13.77,0
100,2010,326,1600,8.85,37.25,314.5,21.85,6.65,1515,270,1015,13.77,0
100,2010,326,1700,7.74,43.11,322.4,21.26,5.762,1613,106.4,1016,13.56,0
100,2010,326,1800,6.543,46.07,329.6,36.96,4.087,1709,3.112,1017,13.29,0
100,2010,326,1900,5.557,47.34,305.3,37.61,3.2,1811,0,1018,13.13,0
100,2010,326,2000,4.343,49.28,179.7,33.78,1.537,1906,0,1019,13,0
100,2010,326,2100,3.753,48.36,92.7,23.7,0.95,2002,0,1019,12.88,0
100,2010,326,2200,1.602,58.88,152.6,32.64,1.312,2124,0,1019,12.78,0
100,2010,326,2300,1.032,58.55,174,4.008,0.975,2245,0.017,1019,12.71,0
100,2010,326,2400,0.361,59.38,0,0,0,2301,0.044,1019,12.67,0
100,2010,327,100,-0.867,69.42,0,0,0,1,0.044,1020,12.64,0
100,2010,327,200,-1.322,76,0,0,0,101,0.024,1020,12.62,0
100,2010,327,300,-2.505,81.3,211.4,1.992,1.55,240,0.04,1020,12.6,0
100,2010,327,400,-2.67,80.5,0,0,0,301,0.05,1021,12.58,0
100,2010,327,500,-3.361,83,0,0,0,401,0.02,1021,12.55,0
100,2010,327,600,-3.381,81.2,0,0,0,501,0.034,1021,12.53,0
100,2010,327,700,-4.244,87.4,0,0,0,601,0.101,1022,12.5,0
100,2010,327,800,-4.261,88.4,0,0,0,701,10.79,1022,12.47,0
100,2010,327,900,-2.052,78.6,39.86,16.47,1.55,825,107.9,1022,12.47,0
100,2010,327,1000,0.787,68.79,317.3,7.25,1.8,955,276.8,1022,14.12,0
100,2010,327,1100,3.857,55.03,318.1,31.7,2.375,1052,398.3,1022,14.01,0
100,2010,327,1200,6.22,46.53,305.2,16.68,2.675,1132,471.8,1021,13.92,0
100,2010,327,1300,8.61,41.08,299.3,28.17,2.4,1222,493.8,1020,13.84,0
100,2010,327,1400,10.06,39.28,310.5,26.57,3.525,1334,429.6,1020,13.8,0
100,2010,327,1500,11.32,38.51,308.7,28.89,3.012,1409,300.9,1020,13.76,0
100,2010,327,1600,11.73,38.79,316.2,30.15,2.4,1508,155.9,1020,13.73,0
100,2010,327,1700,11.07,41.66,0,0,0,1601,40.17,1021,13.31,0
100,2010,327,1800,9.65,45.1,0,0,0,1701,1.423,1021,13.14,0
100,2010,327,1900,8.61,48.89,0,0,0,1801,0,1021,13,0
100,2010,327,2000,7.42,49,0,0,0,1901,0,1021,12.89,0
100,2010,327,2100,6.616,52.38,0,0,0,2001,0,1021,12.8,0
100,2010,327,2200,6.109,57.76,0,0,0,2101,0,1022,12.74,0
100,2010,327,2300,5.603,60.93,36.88,17.17,1.575,2220,0,1022,12.71,0
100,2010,327,2400,4.546,66.86,0,0,0,2301,0,1023,12.69,0
100,2010,328,100,3.962,69.88,0,0,0,1,0,1023,12.67,0
100,2010,328,200,3.385,72.4,320,0,0.887,135,0,1023,12.65,0
100,2010,328,300,2.517,76.8,0,0,0,201,0,1023,12.61,0
100,2010,328,400,1.521,82.1,0,0,0,301,0.013,1023,12.58,0
100,2010,328,500,1.349,83.4,57.03,15.59,0.637,404,0.013,1022,12.54,0
100,2010,328,600,0.373,87.9,0,0,0,501,0.02,1023,12.52,0
100,2010,328,700,0.381,89.7,0,0,0,601,0.04,1022,12.5,0
100,2010,328,800,0.522,90.3,0,0,0,701,11.56,1022,12.48,0
100,2010,328,900,1.983,86.3,12.28,14.52,1.762,850,79.4,1022,12.5,0
100,2010,328,1000,3.989,79.2,359.7,32.67,2.337,911,117.6,1023,14.08,0
100,2010,328,1100,5.871,74.6,0.541,42.84,2.15,1026,177.2,1022,14,0
100,2010,328,1200,8.18,67.07,328.9,31.33,2.637,1153,246.7,1022,13.91,0
100,2010,328,1300,9.79,61.01,315.8,43.6,3.175,1256,298.1,1021,13.84,0
100,2010,328,1400,11.52,49.49,239,38.56,3.325,1320,290.1,1020,13.79,0
100,2010,328,1500,12.54,45.81,237.2,64.3,2.612,1433,272.5,1020,13.74,0
100,2010,328,1600,12.44,46.03,234,39.19,3.75,1549,114.2,1020,13.51,0
100,2010,328,1700,11.73,47.76,238.2,32.67,2.937,1606,30.01,1020,13.29,0
100,2010,328,1800,10.57,53.46,299.4,42.16,3.325,1721,0.557,1021,13.11,0
100,2010,328,1900,9.33,58.21,340.7,21.16,1.962,1836,0,1021,12.97,0
100,2010,328,2000,8.66,63.79,353.5,21.74,2,1941,0,1021,12.87,0
100,2010,328,2100,8.11,68.09,349.9,30.7,1.75,2012,0,1021,12.79,0
100,2010,328,2200,7.8,67.46,351.5,19.9,1.5,2105,0,1022,12.76,0
100,2010,328,2300,6.621,63.32,29.7,23.21,1.262,2201,0,1022,12.72,0
100,2010,328,2400,4.781,68.69,181.2,7.81,1.037,2301,0,1022,12.69,0
100,2010,329,100,3.605,78.3,183.9,3.073,1.15,100,0,1021,12.66,0
100,2010,329,200,2.674,84.3,179.3,10.41,2.012,150,0,1021,12.63,0
100,2010,329,300,3.28,87.8,171.4,8.27,0.65,216,0,1021,12.61,0
100,2010,329,400,2.88,88.9,172.6,6.731,0.775,330,0,1020,12.58,0
100,2010,329,500,2.657,89.5,94.3,18.46,0.462,422,0,1020,12.55,0
100,2010,329,600,3.025,90.1,233.4,1.14,0.45,511,0,1021,12.53,0.3
100,2010,329,700,3.013,92.4,173.3,10.98,0.462,620,0,1021,12.51,0
100,2010,329,800,3.229,93.5,188.1,3.94,0.6,743,6.871,1021,12.5,0
100,2010,329,900,4.171,90.7,0,0,0,801,56.68,1022,12.5,0
100,2010,329,1000,5.648,75,320.6,16.34,5.4,952,217.1,1022,14.02,0.1
100,2010,329,1100,6.37,53.64,331.4,37.82,6.512,1005,345.7,1022,13.95,0
100,2010,329,1200,7.02,46.54,330.8,38.87,4.162,1123,456.5,1021,13.89,0
100,2010,329,1300,7.45,39.03,322.6,26.81,5.337,1203,496.5,1020,13.87,0
100,2010,329,1400,7.61,27.91,324.4,26.77,5.225,1400,475,1020,13.85,0
100,2010,329,1500,7.51,32.5,324.1,27.83,5.075,1421,380.4,1020,13.84,0
100,2010,329,1600,6.709,34.6,326.6,34.94,5.162,1557,247.9,1021,13.84,0
100,2010,329,1700,5.352,36.14,327.8,33,4.812,1651,82.9,1021,13.59,0
100,2010,329,1800,4.243,44.5,336.2,41.27,4.075,1701,2.572,1022,13.33,0
100,2010,329,1900,3.604,47.13,317.1,46.06,2.987,1831,0,1022,13.16,0
100,2010,329,2000,3.046,47.13,209.2,23.49,2.475,1954,0,1022,13.02,0
100,2010,329,2100,2.516,49.76,209.7,29.03,2.175,2011,0,1023,12.91,0
100,2010,329,2200,2.079,52.43,352.9,60.68,1.887,2150,0,1023,12.8,0
100,2010,329,2300,1.567,53.85,8.24,18.12,1.887,2203,0.003,1023,12.73,0
100,2010,329,2400,0.387,60.49,51.11,12.92,1.512,2355,0.02,1023,12.69,0
100,2010,330,100,0.434,60.6,0,0,0,1,0.013,1023,12.67,0
100,2010,330,200,0.462,61.92,0,0,0,101,0.01,1023,12.65,0
100,2010,330,300,-0.482,63.64,0,0,0,201,0.013,1023,12.63,0
100,2010,330,400,-0.982,68.52,0,0,0,301,0.03,1023,12.61,0
100,2010,330,500,-1.108,72,0,0,0,401,0.034,1023,12.58,0
100,2010,330,600,-1.79,79.8,198.1,4.546,0.912,502,0.024,1022,12.56,0
100,2010,330,700,-2.461,78,0,0,0,601,0.067,1023,12.52,0
100,2010,330,800,-2.821,79.6,0,0,0,701,16.36,1024,12.49,0
100,2010,330,900,-2.099,80.1,0,0,0,801,87.6,1024,12.64,0
100,2010,330,1000,0.495,53.74,314.5,26.74,2.912,935,275.2,1024,14.13,0
100,2010,330,1100,1.714,38.37,307.5,37.95,3.312,1038,402.1,1024,14.05,0
100,2010,330,1200,2.852,29.25,285.9,48.74,3.462,1137,477.5,1023,13.99,0
100,2010,330,1300,4.003,22.35,309.3,48.07,4.637,1233,509.6,1022,13.95,0
100,2010,330,1400,4.906,17.7,310.6,30.96,6.512,1351,479.9,1021,13.93,0
100,2010,330,1500,5.608,16.51,329.4,32.5,4.887,1407,391.1,1021,13.91,0
100,2010,330,1600,5.586,18.85,329.6,30.5,3.362,1542,254.2,1021,13.9,0
100,2010,330,1700,4.789,23.06,315.4,21.03,2.525,1624,98.5,1021,13.64,0
100,2010,330,1800,3.084,26.39,325.6,32.19,2.275,1701,2.736,1021,13.35,0
100,2010,330,1900,2.144,27.3,1.685,25.99,1.262,1803,0,1021,13.19,0
100,2010,330,2000,0.705,32.97,155.2,12.51,1.187,1945,0.003,1021,13.05,0
100,2010,330,2100,-0.895,39.91,195.7,5.21,1.325,2027,0.03,1021,12.93,0
100,2010,330,2200,-1.856,46.21,149.4,12.75,1.412,2141,0.04,1021,12.82,0
100,2010,330,2300,-2.784,52.52,0,0,0,2201,0.037,1020,12.73,0
100,2010,330,2400,-3.432,54.4,0,0,0,2301,0.04,1020,12.68,0
100,2010,331,100,-3.197,57.93,45.07,3.765,1.05,14,0.05,1020,12.65,0
100,2010,331,200,-4.098,65.03,191.3,3.355,0.425,123,0.04,1019,12.62,0
100,2010,331,300,-3.845,68.69,355.6,11.57,0.35,238,0.037,1019,12.61,0
100,2010,331,400,-3.512,70.4,53.65,11.07,1.9,322,0.044,1019,12.58,0
100,2010,331,500,-3.687,72.2,112.8,41.24,1.5,442,0.05,1019,12.56,0
100,2010,331,600,-3.565,70.7,111.2,52.62,2.612,530,0.03,1018,12.54,0
100,2010,331,700,-2.648,67.71,143,9.11,1.462,627,0.04,1017,12.5,0
100,2010,331,800,-1.93,64.56,122,17.96,1.5,705,6.803,1017,12.48,0
100,2010,331,900,-1.716,70.9,350.7,18.38,1.362,839,57.96,1016,12.48,0
100,2010,331,1000,-0.042,63.43,0.631,26.49,1.7,921,172.2,1016,13.48,0
100,2010,331,1100,2.268,47.97,13.72,37.8,1.912,1013,153.2,1015,13.83,0
100,2010,331,1200,2.98,56.48,27.25,31.98,1.737,1156,57.2,1014,13.43,0.3
100,2010,331,1300,3.795,82.3,239.7,71.2,4.325,1255,31.16,1014,13.25,1.9
100,2010,331,1400,6.009,88.1,187.5,19.41,4.137,1302,158.2,1014,13.23,0.1
100,2010,331,1500,8.42,79.2,200.8,36.95,3.4,1411,242.4,1014,13.96,0
100,2010,331,1600,10,43.49,272,52.95,6.662,1523,140.5,1015,13.91,0
100,2010,331,1700,8.57,45.72,312.1,39.08,5.825,1607,63.03,1017,13.51,0
100,2010,331,1800,6.105,51.5,319,32.55,5.837,1731,2.095,1018,13.28,0
100,2010,331,1900,4.59,50.79,321.1,46.92,3.687,1854,0,1020,13.12,0
100,2010,331,2000,4.106,47.45,297.7,44.9,5.287,1947,0,1021,12.99,0
100,2010,331,2100,3.571,47.79,307.2,39.71,4,2030,0,1021,12.88,0
100,2010,331,2200,3.067,49.94,309.2,38.75,5.025,2135,0,1022,12.79,0
100,2010,331,2300,2.594,52.42,310.6,38.07,4.325,2251,0,1022,12.74,0
100,2010,331,2400,1.965,54.85,326.3,30.55,4.837,2332,0.003,1023,12.7,0
100,2010,332,100,0.435,62.68,339.5,43.69,4.762,43,0.007,1024,12.67,0
100,2010,332,200,-0.402,57.42,348.1,40.94,5.262,158,0.01,1025,12.65,0
100,2010,332,300,-1.187,56.07,343.2,39.62,4.137,222,0.017,1026,12.62,0
100,2010,332,400,-2.011,49.18,349.7,35.11,4.7,318,0.034,1026,12.58,0
100,2010,332,500,-2.807,41.56,344.3,38.36,3.15,415,0.044,1027,12.54,0
100,2010,332,600,-3.687,44.52,15.85,33.22,1.425,503,0.077,1027,12.5,0
100,2010,332,700,-4.789,52.54,65.61,0.009,0.25,605,0.071,1027,12.47,0
100,2010,332,800,-5.495,54.94,0,0,0,701,8.08,1027,12.44,0
100,2010,332,900,-4.48,55.02,165.3,17.65,1.025,820,85.9,1027,12.43,0
100,2010,332,1000,-2.187,44.24,193.4,33.72,2.512,951,264.6,1027,14.2,0
100,2010,332,1100,-1.091,37.84,189.6,60.63,2.237,1023,380.6,1027,14.12,0
100,2010,332,1200,-0.301,32.9,2.118,51.48,3.887,1147,452.1,1027,14.08,0
100,2010,332,1300,0.819,29.38,287.1,58.11,3.112,1233,471,1025,14.04,0
100,2010,332,1400,1.64,29.1,222,46.82,3.437,1346,408.9,1025,14.02,0
100,2010,332,1500,2.17,29.13,199.5,44.99,2.887,1402,310.6,1024,14.01,0
100,2010,332,1600,2.794,31.96,204.3,76.2,2.95,1507,200,1024,14,0
100,2010,332,1700,2.54,35.52,169.7,18.5,1.462,1601,62.47,1024,13.59,0
100,2010,332,1800,0.712,40.55,0,0,0,1701,2.273,1024,13.36,0
100,2010,332,1900,0.066,46.79,313.9,32.91,1.825,1838,0.003,1025,13.2,0
100,2010,332,2000,-0.372,56.23,148.8,72.5,2.537,1929,0.017,1024,13.07,0
100,2010,332,2100,-0.544,60.12,196.2,24.75,1.637,2019,0.03,1024,12.94,0
100,2010,332,2200,-0.853,61.55,178.3,11.67,1.712,2200,0.05,1023,12.83,0
100,2010,332,2300,0.287,59.37,175.3,23.36,2.475,2211,0.024,1023,12.75,0
100,2010,332,2400,0.905,60.63,189.6,35.3,3.087,2338,0.013,1022,12.71,0
100,2010,333,100,0.902,66.99,10.47,73.2,2.412,36,0.01,1023,12.69,0
100,2010,333,200,-0.631,91.1,131.2,67.18,2.6,150,0.017,1022,12.67,0
100,2010,333,300,0.147,94.4,187,35.95,1.6,209,0.017,1023,12.65,0
100,2010,333,400,-0.187,94.8,0,0,0,301,0.02,1023,12.62,0
100,2010,333,500,-0.41,95.3,0,0,0,401,0.013,1024,12.59,0
100,2010,333,600,-0.574,95.4,0,0,0,501,0.02,1024,12.56,0
100,2010,333,700,-0.852,95.8,0,0,0,601,0.017,1025,12.52,0
100,2010,333,800,-0.938,96,156,5.026,0.725,724,5.336,1025,12.49,0
100,2010,333,900,-0.51,96.2,0,0,0,801,31.44,1026,12.48,0
100,2010,333,1000,-0.067,96.4,0,0,0,901,71.5,1026,12.48,0
100,2010,333,1100,1.025,96.3,0,0,0,1001,145,1026,14.12,2.2
100,2010,333,1200,1.389,96.3,328,6.875,0.412,1158,164.7,1025,14.1,0.7
100,2010,333,1300,2.085,96.2,322.1,11.58,1.487,1205,178.4,1024,14.07,0
100,2010,333,1400,3.426,95.8,298.2,19.1,0.8,1323,319,1023,14.02,0
100,2010,333,1500,5.143,89.3,309.8,9.66,2.675,1449,353.3,1023,13.95,0
100,2010,333,1600,6.597,71.8,331.8,31.67,2.275,1501,220.9,1023,13.91,0
100,2010,333,1700,6.666,65.03,313.1,5.016,1.212,1609,79.1,1022,13.59,0
100,2010,333,1800,4.754,73.8,122.3,39.31,1.275,1737,2.508,1023,13.33,0
100,2010,333,1900,2.951,80.7,0,0,0,1801,0,1023,13.16,0
100,2010,333,2000,2.14,81.6,0,0,0,1901,0,1023,13.01,0
